"","MAJOR_MARKET_CODE_C","ROOM_NUM_C","ROOM_TYPE_CODE_C","CHECK_IN_DATE_C","LENGTH_OF_STAY_C","ADULT_NUM_C","POV_CODE_C","PMS_ROOM_REV_USD_C","PMS_FOOD_BEVERAGE_REV_USD_C","RESERVATION_STATUS_R","MAJOR_MARKET_CODE_R","GUEST_COUNTRY_R","MEMBER_STATUS_R","PAST_VS_FUTURE_R","REVENUE_USD_R","Guest_Room_H","Tranquility_H","Condition_Hotel_H","Customer_SVC_H","Staff_Cared_H","Internet_Sat_H","Check_In_H","F.B_Overall_Experience_H","City_PL","State_PL","Guest.NPS.Goal_PL","Brand_PL","Club.Type_PL","Hotel.Inventory_PL","Floors_PL","Union_PL","Relationship_PL","All.Suites_PL","Bell.Staff_PL","Boutique_PL","Business.Center_PL","Casino_PL","Conference_PL","Convention_PL","Dry.Cleaning_PL","Elevators_PL","Fitness.Center_PL","Fitness.Trainer_PL","Golf_PL","Indoor.Corridors_PL","Laundry_PL","Limo.Service_PL","Mini.Bar_PL","Pool.Indoor_PL","Pool.Outdoor_PL","Regency.Grand.Club_PL","Resort_PL","Restaurant_PL","Self.Parking_PL","Shuttle.Service_PL","Ski_PL","Spa_PL","Spa.services.in.fitness.center_PL","Spa.online.booking_PL","Spa.F.B.offering_PL","Valet.Parking_PL","Booking_Channel","NPS_Type"
"3778","CONVENTION","4064","DDBL","2014-12-14",1,1,"BUSINESS",117,0,"CONFRM","CONVENTION","UNITED STATES","","Future",117,NA,NA,NA,NA,NA,NA,NA,NA,"Burlingame","California",47,"Hyatt Regency","Regency Club",789,9,"Yes","Managed","N","Y","N","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"3779","TRANSIENT","3191","QUEN","2014-12-07",1,1,"BUSINESS",120.97,0,"CONFRM","TRANSIENT","","","Future",128.82,NA,NA,NA,NA,NA,NA,NA,NA,"Mumbai","",50,"Grand Hyatt","Grand Club",547,10,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","GDS",""
"3780","TRANSIENT","0111","2BDT","2014-12-10",1,1,"BUSINESS",185.05,0,"CONFRM","TRANSIENT","","","Future",185.05,NA,NA,NA,NA,NA,NA,NA,NA,"Burlington","Massachusetts",72,"Hyatt House","",150,3,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"3781","TRANSIENT","0207","KING","2014-12-01",4,1,"BUSINESS",536,1.5,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",596,NA,NA,NA,NA,NA,NA,NA,NA,"Pittsburgh","Pennsylvania",56,"Hyatt Place","",178,7,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Digital Channels",""
"3782","TRANSIENT","2133","KING","2014-12-19",NA,2,"BUSINESS",138.1,14,"CONFRM","TRANSIENT","UNITED STATES","","Future",152.1,NA,NA,NA,NA,NA,NA,NA,NA,"Miami","Florida",13,"Hyatt Regency","Regency Club",612,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","N","N","","","Y","Global Contact Center",""
"3783","TRANSIENT","1307","VW3K","2014-12-20",4,2,"BUSINESS",1245.57,34.5,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Past",330,NA,NA,NA,NA,NA,NA,NA,NA,"Key West","Florida",62,"Hyatt","",120,4,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","N","Y","","Y","Y","Y","Global Contact Center",""
"3784","CONVENTION","0508","KING","2014-12-17",1,1,"BUSINESS",85.62,0,"CONFRM","CONVENTION","GERMANY","","Past",102.75,NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham","",59,"Hyatt Regency","Regency Club",319,24,"No","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Global Contact Center",""
"3785","TRANSIENT","2213","QNQN","2014-12-05",2,2,"LEISURE",368,274.5,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",368,NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",42,"Hyatt Regency","Regency Club",2019,36,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","N","N","N","","","Y","Global Contact Center",""
"3786","TRANSIENT","1012","KING","2014-12-26",1,2,"LEISURE",139,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",139,NA,NA,NA,NA,NA,NA,NA,NA,"Louisville","Kentucky",56,"Hyatt Regency","",392,18,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"3787","TRANSIENT","1849","CLBK","2014-12-16",1,1,"BUSINESS",89.1,19,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Past",89.1,NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","GDS",""
"3788","TRANSIENT","467","1VWT","2014-12-11",1,2,"BUSINESS",273.76,149.98,"CONFRM","TRANSIENT","FRANCE","","Future",301.41,NA,NA,NA,NA,NA,NA,NA,NA,"Paris","",36,"Hyatt","",177,7,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Internet",""
"3789","CONVENTION","0106","QNQN","2014-12-05",2,1,"BUSINESS",248,0,"CONFRM","CONVENTION","UNITED STATES","","Future",248,NA,NA,NA,NA,NA,NA,NA,NA,"Mishawaka","Indiana",71,"Hyatt Place","",121,4,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"3790","CONVENTION","661","1VWT","2014-12-01",1,2,"BUSINESS",64.08,39.37,"CONFRM","CONVENTION","UNITED STATES","","Future",199.32,NA,NA,NA,NA,NA,NA,NA,NA,"Hyderabad","",73,"Park Hyatt","",209,6,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","N","Y","","N","Y","Y","Digital Channels",""
"3791","TRANSIENT","0519","DDBL","2014-12-08",2,2,"BUSINESS",221.21,79.63,"CONFRM","TRANSIENT","SOUTH KOREA","","Future",306.71,NA,NA,NA,NA,NA,NA,NA,NA,"Jeju-do","",40,"Hyatt Regency","Regency Club",224,11,"Yes","Managed","N","Y","N","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","","N","N","N","Hotel",""
"3792","TRANSIENT","626","KING","2014-12-23",1,1,"BUSINESS",248.8,12.39,"CONFRM","TRANSIENT","RUSSIA","Platinum","Past",305.62,NA,NA,NA,NA,NA,NA,NA,NA,"Kiev","",81,"Hyatt Regency","",234,8,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","N","N","Y","Hotel",""
"3793","TRANSIENT","0718","DDBL","2014-12-14",4,1,"BUSINESS",596,0,"CONFRM","TRANSIENT","","","Future",596,NA,NA,NA,NA,NA,NA,NA,NA,"Austin","Texas",48,"Hyatt Regency","",448,17,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","","","Y","GDS",""
"3794","TRANSIENT","1122","KING","2014-12-25",1,2,"BUSINESS",59.02,0,"CONFRM","TRANSIENT","","","Past",59.02,NA,NA,NA,NA,NA,NA,NA,NA,"Boston","Massachusetts",45,"Hyatt Regency","",498,22,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","N","Y","Y","N","N","Y","Y","","","Y","Opaque",""
"3795","TRANSIENT","0626","KING","2014-12-08",2,1,"BUSINESS",270,48,"CONFRM","TRANSIENT","","","Past",270,NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","GDS",""
"3796","TRANSIENT","2851","GRND","2014-12-14",1,2,"BUSINESS",218.71,0,"CONFRM","TRANSIENT","","","Past",218.71,NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",40,"Grand Hyatt","Grand Club",1311,35,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Internet",""
"3797","TRANSIENT","0227","DDBL","2014-12-27",1,2,"BUSINESS",79,0,"CONFRM","TRANSIENT","","","Future",79,NA,NA,NA,NA,NA,NA,NA,NA,"Las Vegas","Nevada",50,"Hyatt Place","",202,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Opaque",""
"3798","TRANSIENT","1906","QDBL","2014-12-25",1,2,"BUSINESS",129,0,"CONFRM","TRANSIENT","","","Past",129,NA,NA,NA,NA,NA,NA,NA,NA,"Denver","Colorado",66,"Hyatt Regency","Regency Club",1100,37,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","Y","N","Y","Y","N","N","N","Y","","","Y","Internet",""
"3799","TRANSIENT","1808","KING","2014-12-09",2,1,"BUSINESS",501.32,131.71,"CONFRM","TRANSIENT","HONG KONG","Platinum","Future",781.38,NA,NA,NA,NA,NA,NA,NA,NA,"Shanghai","",56,"Andaz","",307,24,"No","Managed","N","Y","Y","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","Y","","N","N","N","GDS",""
"3800","TRANSIENT","0704","VW1K","2014-12-04",5,1,"BUSINESS",1063.85,144.5,"CONFRM","TRANSIENT","AUSTRALIA","Gold","Future",1189.97,NA,NA,NA,NA,NA,NA,NA,NA,"Perth","",51,"Hyatt Regency","Regency Club",367,10,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","GDS",""
"3801","CONVENTION","0401","KING","2014-12-06",1,1,"BUSINESS",67,0,"CONFRM","CONVENTION","UNITED STATES","","Future",67,NA,NA,NA,NA,NA,NA,NA,NA,"San Jose","California",38,"Hyatt Place","",234,9,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"3802","TRANSIENT","0519","QUEN","2014-12-10",1,1,"BUSINESS",143.97,18.18,"CONFRM","TRANSIENT","JAPAN","","Past",176.56,NA,NA,NA,NA,NA,NA,NA,NA,"Fukuoka","",48,"Grand Hyatt","Grand Club",370,13,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","","N","N","N","Hotel",""
"3803","TRANSIENT","1109","KING","2014-12-16",1,1,"BUSINESS",66.63,22.68,"CONFRM","TRANSIENT","CHINA","","Past",78.07,NA,NA,NA,NA,NA,NA,NA,NA,"Tianjin","",NA,"Hyatt Regency","Regency Club",306,NA,"No","Managed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Global Contact Center",""
"3804","TRANSIENT","1643","DDBL","2014-12-12",1,2,"BUSINESS",73,0,"CONFRM","TRANSIENT","","","Past",73,NA,NA,NA,NA,NA,NA,NA,NA,"Columbus","Ohio",48,"Hyatt Regency","",631,20,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Opaque",""
"3805","TRANSIENT","0719","DDBL","2014-12-09",1,1,"BUSINESS",152.1,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",152.1,NA,NA,NA,NA,NA,NA,NA,NA,"Rosemont","Illinois",52,"Hyatt Regency","Regency Club",1100,10,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"3806","TRANSIENT","1931","QNCV","2014-12-24",1,1,"BUSINESS",89,75,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",89,NA,NA,NA,NA,NA,NA,NA,NA,"Minneapolis","Minnesota",49,"Hyatt Regency","Regency Club",533,24,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","Y","Y","Y","N","N","Y","","","Y","Digital Channels",""
"3807","CONVENTION","1415","DLXK","2014-12-03",2,1,"BUSINESS",3580,110,"CONFRM","CONVENTION","UNITED STATES","","Future",1790,NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",NA,"Park Hyatt","",210,NA,"Yes","Owned","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Digital Channels",""
"3808","CONVENTION","2125","ADDT","2014-12-27",1,1,"LEISURE",110,0,"CONFRM","CONVENTION","UNITED STATES","","Future",110,NA,NA,NA,NA,NA,NA,NA,NA,"Miami","Florida",13,"Hyatt Regency","Regency Club",612,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","N","N","","","Y","Hotel",""
"3809","TRANSIENT","0231","ST2Q","2014-12-07",13,1,"BUSINESS",1625,0,"CONFRM","TRANSIENT","","","Future",1625,NA,NA,NA,NA,NA,NA,NA,NA,"Carlsbad","California",62,"Hyatt House","",97,3,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","","N","N","N","GDS",""
"3810","TRANSIENT","0668","KING","2014-12-16",2,2,"BUSINESS",0,0,"CONFRM","TRANSIENT","CHINA","","Future",0,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","",50,"Grand Hyatt","Grand Club",663,20,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"3811","CONVENTION","1201","KING","2014-12-26",1,1,"BUSINESS",111,16.27,"CONFRM","CONVENTION","CHINA","","Future",208.55,NA,NA,NA,NA,NA,NA,NA,NA,"Shanghai","",NA,"Hyatt Regency","Regency Club",235,NA,"No","Managed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hotel",""
"3812","TRANSIENT","0250","KING","2014-12-19",2,2,"BUSINESS",347.09,0,"CONFRM","TRANSIENT","AUSTRALIA","","Future",409.13,NA,NA,NA,NA,NA,NA,NA,NA,"Canberra","",59,"Park Hyatt","",249,4,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","Internet",""
"3813","TRANSIENT","0309","KING","2014-12-16",1,1,"BUSINESS",148,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",74,NA,NA,NA,NA,NA,NA,NA,NA,"Charleston","South Carolina",65,"Hyatt Place","",113,5,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","","","N","Hotel",""
"3814","TRANSIENT","1107","KING","2014-12-12",1,1,"BUSINESS",46.72,3.35,"CONFRM","TRANSIENT","UNITED STATES","","Future",50.43,NA,NA,NA,NA,NA,NA,NA,NA,"Pune","",42,"Hyatt","",209,4,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Hotel",""
"3815","TRANSIENT","0409","KING","2014-12-09",1,1,"BUSINESS",149,0,"CONFRM","TRANSIENT","","","Future",149,NA,NA,NA,NA,NA,NA,NA,NA,"Dallas","Texas",59,"Hyatt Place","",123,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","GDS",""
"3816","TRANSIENT","0204","DDBL","2014-12-19",2,2,"LEISURE",178,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",178,NA,NA,NA,NA,NA,NA,NA,NA,"Lombard","Illinois",60,"Hyatt Place","",151,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"3817","TRANSIENT","4038","DDBL","2014-12-02",1,2,"BUSINESS",149.25,0,"CONFRM","TRANSIENT","","","Past",149.25,NA,NA,NA,NA,NA,NA,NA,NA,"Burlingame","California",47,"Hyatt Regency","Regency Club",789,9,"Yes","Managed","N","Y","N","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","","","Y","Opaque",""
"3818","TRANSIENT","0421","KING","2014-12-16",1,1,"BUSINESS",117,0,"CONFRM","TRANSIENT","","","Future",117,NA,NA,NA,NA,NA,NA,NA,NA,"Linthicum Heights","Maryland",58,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","GDS",""
"3819","CONVENTION","5310","CLBK","2014-12-13",1,1,"BUSINESS",89,77.95,"CONFRM","CONVENTION","UNITED STATES","","Future",89,NA,NA,NA,NA,NA,NA,NA,NA,"Schaumburg","Illinois",48,"Hyatt Regency","",470,5,"No","Franchised","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"3820","TRANSIENT","3305","BLST","2014-12-12",2,2,"LEISURE",168,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",168,NA,NA,NA,NA,NA,NA,NA,NA,"Newport","Rhode Island",38,"Hyatt Regency","",257,9,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","N","N","","N","Y","Y","Hotel",""
"3821","TRANSIENT","2249","KING","2014-12-17",3,2,"LEISURE",377.17,0,"CONFRM","TRANSIENT","CHINA","","Future",689.29,NA,NA,NA,NA,NA,NA,NA,NA,"Jilin Province","",37,"Hyatt Regency","Regency Club",277,NA,"No","Managed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hotel",""
"3822","TRANSIENT","0849","KING","2014-12-10",1,1,"BUSINESS",179,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",179,NA,NA,NA,NA,NA,NA,NA,NA,"Denver","Colorado",52,"Hyatt Regency","",451,12,"No","Franchised","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","Y","Y","Y","N","N","N","","","Y","GDS",""
"3823","TRANSIENT","0503","KING","2014-12-01",1,1,"BUSINESS",104,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",104,7,8,7,8,7,8,10,8,"Richmond","Virginia",57,"Hyatt Place","",127,6,"No","Owned","Y","N","N","N","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Digital Channels","Passive"
"3824","TRANSIENT","0132","DDBL","2014-12-04",1,1,"BUSINESS",128.31,34.92,"CONFRM","TRANSIENT","","","Future",137,NA,NA,NA,NA,NA,NA,NA,NA,"Newport Beach","California",39,"Hyatt Regency","",403,3,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","Y","N","N","","N","N","Y","GDS",""
"3825","TRANSIENT","1409","KING","2014-12-06",1,1,"LEISURE",209,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",209,NA,NA,NA,NA,NA,NA,NA,NA,"San Diego","California",62,"Grand Hyatt","Grand Club",1625,40,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"3826","TRANSIENT","0201","KING","2014-12-01",3,1,"BUSINESS",307.8,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",205.2,NA,NA,NA,NA,NA,NA,NA,NA,"Raleigh","North Carolina",80,"Hyatt Place","",132,6,"No","Franchised","N","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","Y","N","N","N","","","N","Hotel",""
"3827","TRANSIENT","1422","DDBL","2014-12-04",1,1,"BUSINESS",98.18,0,"CONFRM","TRANSIENT","","","Future",98.18,NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Internet",""
"3828","TRANSIENT","0229","QNQN","2014-12-15",1,1,"BUSINESS",142.8,0,"CONFRM","TRANSIENT","","","Past",142.8,NA,NA,NA,NA,NA,NA,NA,NA,"Holladay","Utah",71,"Hyatt Place","",124,4,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"3829","TRANSIENT","0333","KING","2014-12-11",2,1,"BUSINESS",369.86,0,"SHARE","TRANSIENT","","","Future",424.54,8,8,8,8,8,8,8,8,"Canberra","",59,"Park Hyatt","",249,4,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","GDS","Passive"
"3830","TRANSIENT","1718","CLBK","2014-12-15",3,1,"BUSINESS",291,0,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",291,NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Hotel",""
"3831","TRANSIENT","0721","KING","2014-12-15",1,1,"BUSINESS",160.65,12.14,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Past",160.65,NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",72,"Hyatt","",173,NA,"No","Franchised","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GDS",""
"3832","TRANSIENT","505","GRSK","2014-12-06",2,2,"BUSINESS",298.95,14.95,"CONFRM","TRANSIENT","GERMANY","Diamond","Future",160.58,NA,NA,NA,NA,NA,NA,NA,NA,"Berlin","",72,"Grand Hyatt","Grand Club",342,8,"No","Leased","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","","N","Y","Y","Digital Channels",""
"3833","TRANSIENT","0320","DDBL","2014-12-13",1,2,"BUSINESS",65.2,0,"CONFRM","TRANSIENT","","","Future",65.2,NA,NA,NA,NA,NA,NA,NA,NA,"Charlotte","North Carolina",67,"Hyatt Place","",122,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"3834","TRANSIENT","0301","KING","2014-12-01",3,1,"BUSINESS",549.6,35.25,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",549.6,NA,NA,NA,NA,NA,NA,NA,NA,"Sarasota","Florida",77,"Hyatt Place","",114,3,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","Y","N","N","","N","N","N","Hotel",""
"3835","TRANSIENT","1474","CLBK","2014-12-07",1,1,"BUSINESS",308.89,19.64,"CONFRM","TRANSIENT","SINGAPORE","","Future",312.05,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","",50,"Grand Hyatt","Grand Club",663,20,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Global Contact Center",""
"3836","TRANSIENT","0442","1BKN","2014-12-04",8,1,"BUSINESS",1528,127.5,"CONFRM","TRANSIENT","INDIA","Gold","Future",1528,NA,NA,NA,NA,NA,NA,NA,NA,"Redmond","Washington",73,"Hyatt House","",144,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"3837","TRANSIENT","2722","KING","2014-12-23",1,2,"BUSINESS",55,0,"CONFRM","TRANSIENT","","","Past",55,NA,NA,NA,NA,NA,NA,NA,NA,"Rosemont","Illinois",52,"Hyatt Regency","Regency Club",1100,10,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","","","Y","Opaque",""
"3838","TRANSIENT","0306","DDBL","2014-12-26",2,5,"BUSINESS",338,0,"CONFRM","TRANSIENT","","","Future",338,10,10,10,10,10,10,10,8.33333333333,"Lone Tree","Colorado",58,"Hyatt Place","",127,6,"No","Managed","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Internet","Promoter"
"3839","TRANSIENT","0812","CORN","2014-12-20",1,2,"BUSINESS",105.78,0,"CONFRM","TRANSIENT","","","Future",105.78,NA,NA,NA,NA,NA,NA,NA,NA,"Columbus","Ohio",48,"Hyatt Regency","",631,20,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Internet",""
"3840","TRANSIENT","0306","PATD","2014-12-09",1,1,"BUSINESS",135,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",135,NA,NA,NA,NA,NA,NA,NA,NA,"Austin","Texas",48,"Hyatt Regency","",448,17,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","","","Y","GDS",""
"3841","TRANSIENT","0317","KING","2014-12-13",1,2,"BUSINESS",72.54,0,"CONFRM","TRANSIENT","","","Future",72.54,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma City","Oklahoma",46,"Hyatt Place","",79,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","","","N","Internet",""
"3842","CONVENTION","0725","KING","2014-12-02",1,1,"BUSINESS",89,0,"CONFRM","CONVENTION","UNITED STATES","","Future",89,NA,NA,NA,NA,NA,NA,NA,NA,"Pittsburgh","Pennsylvania",52,"Hyatt Regency","",336,11,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N","N","","","N","Digital Channels",""
"3843","TRANSIENT","22137","KING","2014-12-07",1,1,"BUSINESS",155,25.14,"CONFRM","TRANSIENT","","","Future",155,NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",60,"Hyatt Regency","Regency Club",1641,31,"No","Owned","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","GDS",""
